province_state,date,state_count,new_cases
District of Columbia,2021-02-27,40478,194
District of Columbia,2021-02-28,40598,120
District of Columbia,2021-03-01,40684,86
District of Columbia,2021-03-02,40767,83
District of Columbia,2021-03-03,40818,51
District of Columbia,2021-03-04,41014,196
District of Columbia,2021-03-05,41122,108
District of Columbia,2021-03-06,41273,151
District of Columbia,2021-03-07,41419,146
District of Columbia,2021-03-08,41579,160
District of Columbia,2021-03-09,41910,331
District of Columbia,2021-03-10,42006,96
District of Columbia,2021-03-11,42128,122
District of Columbia,2021-03-12,42282,154
District of Columbia,2021-03-13,42432,150
District of Columbia,2021-03-14,42511,79
District of Columbia,2021-03-15,42623,112
District of Columbia,2021-03-16,42730,107
District of Columbia,2021-03-17,42811,81
District of Columbia,2021-03-18,42892,81
District of Columbia,2021-03-19,43034,142
District of Columbia,2021-03-20,43175,141
District of Columbia,2021-03-21,43229,54
District of Columbia,2021-03-22,43383,154
District of Columbia,2021-03-23,43488,105
District of Columbia,2021-03-24,43595,107
District of Columbia,2021-03-25,43669,74
District of Columbia,2021-03-26,43825,156
District of Columbia,2021-03-27,44051,226
District of Columbia,2021-03-28,44175,124
District of Columbia,2021-03-29,44248,73
District of Columbia,2021-03-30,44413,165
District of Columbia,2021-03-31,44513,100
District of Columbia,2021-04-01,44656,143
District of Columbia,2021-04-02,44807,151
District of Columbia,2021-04-03,44932,125
District of Columbia,2021-04-04,45037,105
District of Columbia,2021-04-05,45112,75
District of Columbia,2021-04-06,45234,122
District of Columbia,2021-04-07,45328,94
District of Columbia,2021-04-08,45498,170
District of Columbia,2021-04-09,45634,136
District of Columbia,2021-04-10,45762,128
District of Columbia,2021-04-11,45830,68
District of Columbia,2021-04-12,45903,73
District of Columbia,2021-04-13,46016,113
District of Columbia,2021-04-14,46209,193
District of Columbia,2021-04-15,46315,106
District of Columbia,2021-04-16,46449,134
District of Columbia,2021-04-17,46579,130
District of Columbia,2021-04-18,46662,83
District of Columbia,2021-04-19,46740,78
District of Columbia,2021-04-20,46869,129
District of Columbia,2021-04-21,46941,72
District of Columbia,2021-04-22,47040,99
District of Columbia,2021-04-23,47141,101
District of Columbia,2021-04-24,47219,78
District of Columbia,2021-04-25,47323,104
District of Columbia,2021-04-26,47378,55
District of Columbia,2021-04-27,47471,93
District of Columbia,2021-04-28,47533,62
District of Columbia,2021-04-29,47614,81
District of Columbia,2021-04-30,47697,83
District of Columbia,2021-05-01,47697,0
District of Columbia,2021-05-02,47800,103
District of Columbia,2021-05-03,47903,103
District of Columbia,2021-05-04,47986,83
District of Columbia,2021-05-05,48041,55
District of Columbia,2021-05-06,48080,39
District of Columbia,2021-05-07,48136,56
District of Columbia,2021-05-08,48164,28
District of Columbia,2021-05-09,48180,16
District of Columbia,2021-05-10,48195,15
District of Columbia,2021-05-11,48282,87
District of Columbia,2021-05-12,48336,54
District of Columbia,2021-05-13,48404,68
District of Columbia,2021-05-14,48424,20
District of Columbia,2021-05-15,48530,106
District of Columbia,2021-05-16,48545,15
District of Columbia,2021-05-17,48590,45
District of Columbia,2021-05-18,48616,26
District of Columbia,2021-05-19,48634,18
District of Columbia,2021-05-20,48662,28
District of Columbia,2021-05-21,48689,27
District of Columbia,2021-05-22,48727,38
District of Columbia,2021-05-23,48748,21
District of Columbia,2021-05-24,48762,14
District of Columbia,2021-05-25,48803,41
District of Columbia,2021-05-26,48822,19
District of Columbia,2021-05-27,48844,22
District of Columbia,2021-05-28,48898,54
District of Columbia,2021-05-29,48898,0
District of Columbia,2021-05-30,48898,0
District of Columbia,2021-05-31,48898,0
District of Columbia,2021-06-01,49000,102
District of Columbia,2021-06-02,49011,11
District of Columbia,2021-06-03,49041,30
District of Columbia,2021-06-04,49068,27
District of Columbia,2021-06-05,49068,0
District of Columbia,2021-06-06,49068,0
District of Columbia,2021-06-07,49110,42
District of Columbia,2021-06-08,49119,9
District of Columbia,2021-06-09,49127,8
District of Columbia,2021-06-10,49151,24
District of Columbia,2021-06-11,49158,7
District of Columbia,2021-06-12,49179,21
District of Columbia,2021-06-13,49179,0
District of Columbia,2021-06-14,49200,21
District of Columbia,2021-06-15,49213,13
District of Columbia,2021-06-16,49223,10
District of Columbia,2021-06-17,49232,9
District of Columbia,2021-06-18,49243,11
District of Columbia,2021-06-19,49243,0
District of Columbia,2021-06-20,49243,0
District of Columbia,2021-06-21,49262,19
District of Columbia,2021-06-22,49275,13
District of Columbia,2021-06-23,49284,9
District of Columbia,2021-06-24,49297,13
District of Columbia,2021-06-25,49305,8
District of Columbia,2021-06-26,49305,0
District of Columbia,2021-06-27,49305,0
District of Columbia,2021-06-28,49333,28
District of Columbia,2021-06-29,49347,14
District of Columbia,2021-06-30,49355,8
District of Columbia,2021-07-01,49362,7
District of Columbia,2021-07-02,49378,16
District of Columbia,2021-07-03,49378,0
District of Columbia,2021-07-04,49378,0
District of Columbia,2021-07-05,49378,0
District of Columbia,2021-07-06,49417,39
District of Columbia,2021-07-07,49423,6
District of Columbia,2021-07-08,49434,11
District of Columbia,2021-07-09,49455,21
District of Columbia,2021-07-10,49455,0
District of Columbia,2021-07-11,49455,0
District of Columbia,2021-07-12,49526,71
District of Columbia,2021-07-13,49536,10
District of Columbia,2021-07-14,49574,38
District of Columbia,2021-07-15,49615,41
District of Columbia,2021-07-16,49652,37
District of Columbia,2021-07-17,49652,0
District of Columbia,2021-07-18,49652,0
District of Columbia,2021-07-19,49793,141
District of Columbia,2021-07-20,49827,34
District of Columbia,2021-07-21,49858,31
District of Columbia,2021-07-22,49930,72
District of Columbia,2021-07-23,49973,43
District of Columbia,2021-07-24,49973,0
District of Columbia,2021-07-25,49973,0
District of Columbia,2021-07-26,50160,187
District of Columbia,2021-07-27,50228,68
District of Columbia,2021-07-28,50268,40
District of Columbia,2021-07-29,50329,61
District of Columbia,2021-07-30,50398,69
District of Columbia,2021-07-31,50398,0
District of Columbia,2021-08-01,50398,0
District of Columbia,2021-08-02,50718,320
District of Columbia,2021-08-03,50800,82
District of Columbia,2021-08-04,50858,58
District of Columbia,2021-08-05,50975,117
District of Columbia,2021-08-06,51103,128
District of Columbia,2021-08-07,51103,0
District of Columbia,2021-08-08,51103,0
District of Columbia,2021-08-09,51589,486
District of Columbia,2021-08-10,51589,0
District of Columbia,2021-08-11,51853,264
District of Columbia,2021-08-12,52005,152
District of Columbia,2021-08-13,52201,196
District of Columbia,2021-08-14,52201,0
District of Columbia,2021-08-15,52201,0
District of Columbia,2021-08-16,52777,576
District of Columbia,2021-08-17,52843,66
District of Columbia,2021-08-18,53024,181
District of Columbia,2021-08-19,53162,138
District of Columbia,2021-08-20,53342,180
District of Columbia,2021-08-21,53342,0
District of Columbia,2021-08-22,53342,0
District of Columbia,2021-08-23,53898,556
District of Columbia,2021-08-24,54031,133
District of Columbia,2021-08-25,54156,125
District of Columbia,2021-08-26,54366,210
District of Columbia,2021-08-27,54556,190
District of Columbia,2021-08-28,54556,0
District of Columbia,2021-08-29,54556,0
District of Columbia,2021-08-30,55253,697
District of Columbia,2021-08-31,55431,178
District of Columbia,2021-09-01,55570,139
District of Columbia,2021-09-02,55718,148
District of Columbia,2021-09-03,55918,200
District of Columbia,2021-09-04,55918,0
District of Columbia,2021-09-05,55918,0
District of Columbia,2021-09-06,55918,0
District of Columbia,2021-09-07,56569,651
District of Columbia,2021-09-08,56694,125
District of Columbia,2021-09-09,56859,165
District of Columbia,2021-09-10,56966,107
District of Columbia,2021-09-11,56966,0
District of Columbia,2021-09-12,56966,0
District of Columbia,2021-09-13,57771,805
District of Columbia,2021-09-14,58146,375
District of Columbia,2021-09-15,58440,294
District of Columbia,2021-09-16,58649,209
District of Columbia,2021-09-17,58851,202
District of Columbia,2021-09-18,58851,0
District of Columbia,2021-09-19,58851,0
District of Columbia,2021-09-20,59563,712
District of Columbia,2021-09-21,59712,149
District of Columbia,2021-09-22,59849,137
District of Columbia,2021-09-23,60018,169
District of Columbia,2021-09-24,60205,187
District of Columbia,2021-09-25,60205,0
District of Columbia,2021-09-26,60205,0
District of Columbia,2021-09-27,60772,567
District of Columbia,2021-09-28,60898,126
District of Columbia,2021-09-29,60996,98
District of Columbia,2021-09-30,61153,157
District of Columbia,2021-10-01,61331,178
District of Columbia,2021-10-02,61331,0
District of Columbia,2021-10-03,61331,0
District of Columbia,2021-10-04,61791,460
District of Columbia,2021-10-05,61863,72
District of Columbia,2021-10-06,61978,115
District of Columbia,2021-10-07,62098,120
District of Columbia,2021-10-08,62266,168
District of Columbia,2021-10-09,62702,436
District of Columbia,2021-10-10,62702,0
District of Columbia,2021-10-11,62702,0
District of Columbia,2021-10-12,62702,0
District of Columbia,2021-10-13,62750,48
District of Columbia,2021-10-14,62852,102
District of Columbia,2021-10-15,62976,124
District of Columbia,2021-10-16,62976,0
District of Columbia,2021-10-17,62976,0
District of Columbia,2021-10-18,63305,329
District of Columbia,2021-10-19,63345,40
District of Columbia,2021-10-20,63400,55
District of Columbia,2021-10-21,63474,74
District of Columbia,2021-10-22,63588,114
District of Columbia,2021-10-23,63588,0
District of Columbia,2021-10-24,63588,0
District of Columbia,2021-10-25,63879,291
District of Columbia,2021-10-26,63919,40
District of Columbia,2021-10-27,63990,71
District of Columbia,2021-10-28,64108,118
District of Columbia,2021-10-29,64240,132
District of Columbia,2021-10-30,64240,0
District of Columbia,2021-10-31,64240,0
District of Columbia,2021-11-01,64470,230
District of Columbia,2021-11-02,64541,71
District of Columbia,2021-11-03,64602,61
District of Columbia,2021-11-04,64708,106
District of Columbia,2021-11-05,64799,91
District of Columbia,2021-11-06,64799,0
District of Columbia,2021-11-07,64799,0
District of Columbia,2021-11-08,65050,251
District of Columbia,2021-11-09,65094,44
District of Columbia,2021-11-10,65159,65
District of Columbia,2021-11-11,65159,0
District of Columbia,2021-11-12,65371,212
District of Columbia,2021-11-13,65371,0
District of Columbia,2021-11-14,65371,0
District of Columbia,2021-11-15,65623,252
District of Columbia,2021-11-16,65707,84
District of Columbia,2021-11-17,65793,86
District of Columbia,2021-11-18,65889,96
District of Columbia,2021-11-19,66028,139
District of Columbia,2021-11-20,66028,0
District of Columbia,2021-11-21,66028,0
District of Columbia,2021-11-22,66347,319
District of Columbia,2021-11-23,66433,86
District of Columbia,2021-11-24,66510,77
District of Columbia,2021-11-25,66510,0
District of Columbia,2021-11-26,66510,0
District of Columbia,2021-11-27,66510,0
District of Columbia,2021-11-28,66510,0
District of Columbia,2021-11-29,66857,347
District of Columbia,2021-11-30,66912,55
District of Columbia,2021-12-01,67047,135
District of Columbia,2021-12-02,67173,126
District of Columbia,2021-12-03,67430,257
District of Columbia,2021-12-04,67430,0
District of Columbia,2021-12-05,67430,0
District of Columbia,2021-12-06,67998,568
District of Columbia,2021-12-07,68134,136
District of Columbia,2021-12-08,68262,128
District of Columbia,2021-12-09,68460,198
District of Columbia,2021-12-10,68702,242
District of Columbia,2021-12-11,68702,0
District of Columbia,2021-12-12,68702,0
District of Columbia,2021-12-13,68702,0
District of Columbia,2021-12-14,69540,838
District of Columbia,2021-12-15,69867,327
District of Columbia,2021-12-16,70375,508
District of Columbia,2021-12-17,71219,844
District of Columbia,2021-12-18,71219,0
District of Columbia,2021-12-19,71219,0
District of Columbia,2021-12-20,71219,0
District of Columbia,2021-12-21,76137,4918
District of Columbia,2021-12-22,77661,1524
District of Columbia,2021-12-23,79565,1904
District of Columbia,2021-12-24,79565,0
District of Columbia,2021-12-25,79565,0
District of Columbia,2021-12-26,79565,0
District of Columbia,2021-12-27,88765,9200
District of Columbia,2021-12-28,90633,1868
District of Columbia,2021-12-29,92045,1412
District of Columbia,2021-12-30,94286,2241
District of Columbia,2021-12-31,94286,0
District of Columbia,2022-01-01,94286,0
District of Columbia,2022-01-02,94286,0
District of Columbia,2022-01-03,103487,9201
District of Columbia,2022-01-04,105493,2006
District of Columbia,2022-01-05,106819,1326
District of Columbia,2022-01-06,106819,0
District of Columbia,2022-01-07,108112,1293
District of Columbia,2022-01-08,110040,1928
District of Columbia,2022-01-09,110040,0
District of Columbia,2022-01-10,116278,6238
District of Columbia,2022-01-11,117586,1308
District of Columbia,2022-01-12,118802,1216
District of Columbia,2022-01-13,120327,1525
District of Columbia,2022-01-14,121871,1544
District of Columbia,2022-01-15,121871,0
District of Columbia,2022-01-16,121871,0
District of Columbia,2022-01-17,121871,0
District of Columbia,2022-01-18,125707,3836
District of Columbia,2022-01-19,126187,480
District of Columbia,2022-01-20,126187,0
District of Columbia,2022-01-21,127200,1013
District of Columbia,2022-01-22,127200,0
District of Columbia,2022-01-23,127200,0
District of Columbia,2022-01-24,128550,1350
District of Columbia,2022-01-25,128739,189
District of Columbia,2022-01-26,129108,369
District of Columbia,2022-01-27,129479,371
District of Columbia,2022-01-28,129817,338
District of Columbia,2022-01-29,129817,0
District of Columbia,2022-01-30,129817,0
District of Columbia,2022-01-31,129817,0
District of Columbia,2022-02-01,130949,1132
District of Columbia,2022-02-02,131093,144
District of Columbia,2022-02-03,131284,191
District of Columbia,2022-02-04,131543,259
District of Columbia,2022-02-05,131543,0
District of Columbia,2022-02-06,131543,0
District of Columbia,2022-02-07,132170,627
District of Columbia,2022-02-08,132257,87
District of Columbia,2022-02-09,132884,627
District of Columbia,2022-02-11,132820,192
District of Columbia,2022-02-12,132820,0
District of Columbia,2022-02-13,132820,0
District of Columbia,2022-02-14,133295,475
District of Columbia,2022-02-15,133339,44
District of Columbia,2022-02-16,133459,120
District of Columbia,2022-02-17,133587,128
District of Columbia,2022-02-18,133697,110
District of Columbia,2022-02-19,133697,0
District of Columbia,2022-02-20,133697,0
District of Columbia,2022-02-21,133697,0
District of Columbia,2022-02-22,134066,369
District of Columbia,2022-02-23,134114,48
District of Columbia,2022-02-24,134326,212
District of Columbia,2022-02-25,134326,0
District of Columbia,2022-02-26,134326,0
District of Columbia,2022-02-27,134326,0
District of Columbia,2022-02-28,134564,238
District of Columbia,2022-03-01,134678,114
District of Columbia,2022-03-02,134678,0
District of Columbia,2022-03-03,134678,0
District of Columbia,2022-03-04,134678,0
District of Columbia,2022-03-05,134678,0
District of Columbia,2022-03-06,134678,0
District of Columbia,2022-03-07,134678,0
District of Columbia,2022-03-08,135086,408
District of Columbia,2022-03-09,135086,0
District of Columbia,2022-03-10,135223,137
District of Columbia,2022-03-11,135223,0
District of Columbia,2022-03-12,135223,0
District of Columbia,2022-03-13,135223,0
District of Columbia,2022-03-14,135223,0
District of Columbia,2022-03-15,135223,0
District of Columbia,2022-03-16,135575,352
District of Columbia,2022-03-17,135681,106
District of Columbia,2022-03-18,135752,71
District of Columbia,2022-03-19,135752,0
District of Columbia,2022-03-20,135752,0
District of Columbia,2022-03-21,135884,132
District of Columbia,2022-03-22,135955,71
District of Columbia,2022-03-23,136062,107
District of Columbia,2022-03-24,136213,151
District of Columbia,2022-03-25,136322,109
District of Columbia,2022-03-26,136322,0
District of Columbia,2022-03-27,136322,0
District of Columbia,2022-03-28,136506,184
District of Columbia,2022-03-29,136598,92
District of Columbia,2022-03-30,136598,0
District of Columbia,2022-03-31,136886,288
District of Columbia,2022-04-01,136886,0
District of Columbia,2022-04-02,136886,0
District of Columbia,2022-04-03,136886,0
District of Columbia,2022-04-04,136886,0
District of Columbia,2022-04-05,136886,0
District of Columbia,2022-04-06,137603,717
District of Columbia,2022-04-07,137603,0
District of Columbia,2022-04-08,137603,0
District of Columbia,2022-04-09,137603,0
District of Columbia,2022-04-10,137603,0
District of Columbia,2022-04-11,137603,0
District of Columbia,2022-04-12,138939,1336
District of Columbia,2022-04-13,139160,221
District of Columbia,2022-04-14,139160,0
District of Columbia,2022-04-15,139772,612
District of Columbia,2022-04-16,139772,0
District of Columbia,2022-04-17,139772,0
District of Columbia,2022-04-18,139772,0
District of Columbia,2022-04-19,139772,0
District of Columbia,2022-04-20,140674,902
District of Columbia,2022-04-21,140845,171
District of Columbia,2022-04-22,140845,0
District of Columbia,2022-04-23,141355,510
District of Columbia,2022-04-24,141355,0
District of Columbia,2022-04-25,141355,0
District of Columbia,2022-04-26,141355,0
District of Columbia,2022-04-27,141943,588
District of Columbia,2022-04-28,141943,0
District of Columbia,2022-04-29,141943,0
District of Columbia,2022-04-30,141943,0
District of Columbia,2022-05-01,141943,0
District of Columbia,2022-05-02,141943,0
District of Columbia,2022-05-03,141943,0
District of Columbia,2022-05-04,141943,0
District of Columbia,2022-05-05,141943,0
District of Columbia,2022-05-06,141943,0
District of Columbia,2022-05-07,141943,0
District of Columbia,2022-05-08,141943,0
District of Columbia,2022-05-09,141943,0
District of Columbia,2022-05-10,143005,1062
District of Columbia,2022-05-11,143005,0
District of Columbia,2022-05-12,143943,938
District of Columbia,2022-05-13,144675,732
District of Columbia,2022-05-14,145187,512
District of Columbia,2022-05-15,145187,0
District of Columbia,2022-05-16,145187,0
District of Columbia,2022-05-17,145846,659
District of Columbia,2022-05-18,146163,317
District of Columbia,2022-05-19,146520,357
District of Columbia,2022-05-20,146904,384
District of Columbia,2022-05-21,147210,306
District of Columbia,2022-05-22,147210,0
District of Columbia,2022-05-23,147210,0
District of Columbia,2022-05-24,147819,609
District of Columbia,2022-05-25,148270,451
District of Columbia,2022-05-26,148843,573
District of Columbia,2022-05-27,149271,428
District of Columbia,2022-05-28,149271,0
District of Columbia,2022-05-29,149271,0
District of Columbia,2022-05-30,149271,0
District of Columbia,2022-05-31,149638,367
District of Columbia,2022-06-01,150303,665
District of Columbia,2022-06-02,150495,192
District of Columbia,2022-06-03,150783,288
District of Columbia,2022-06-04,151005,222
District of Columbia,2022-06-05,151005,0
District of Columbia,2022-06-06,151005,0
District of Columbia,2022-06-07,151652,647
District of Columbia,2022-06-08,151978,326
District of Columbia,2022-06-09,152252,274
District of Columbia,2022-06-10,152553,301
District of Columbia,2022-06-11,152799,246
District of Columbia,2022-06-12,152799,0
District of Columbia,2022-06-13,152799,0
District of Columbia,2022-06-14,153244,445
District of Columbia,2022-06-15,153436,192
District of Columbia,2022-06-16,153661,225
District of Columbia,2022-06-17,153903,242
District of Columbia,2022-06-18,153903,0
District of Columbia,2022-06-19,153903,0
District of Columbia,2022-06-20,153903,0
District of Columbia,2022-06-21,154165,262
District of Columbia,2022-06-22,155026,861
District of Columbia,2022-06-23,155268,242
District of Columbia,2022-06-24,155268,0
District of Columbia,2022-06-25,155817,549
District of Columbia,2022-06-26,155817,0
District of Columbia,2022-06-27,155817,0
District of Columbia,2022-06-28,155817,0
District of Columbia,2022-06-29,156557,740
District of Columbia,2022-06-30,156802,245
District of Columbia,2022-07-01,157041,239
District of Columbia,2022-07-02,157041,0
District of Columbia,2022-07-03,157041,0
District of Columbia,2022-07-04,157041,0
District of Columbia,2022-07-05,157303,262
District of Columbia,2022-07-06,157303,0
District of Columbia,2022-07-07,158073,770
District of Columbia,2022-07-08,158281,208
District of Columbia,2022-07-09,158281,0
District of Columbia,2022-07-10,158281,0
District of Columbia,2022-07-11,158548,267
District of Columbia,2022-07-12,159055,507
District of Columbia,2022-07-13,159289,234
District of Columbia,2022-07-14,159494,205
District of Columbia,2022-07-15,159729,235
District of Columbia,2022-07-16,159729,0
District of Columbia,2022-07-17,159729,0
District of Columbia,2022-07-18,159729,0
District of Columbia,2022-07-19,160533,804
District of Columbia,2022-07-20,160723,190
District of Columbia,2022-07-21,160952,229
District of Columbia,2022-07-22,161169,217
District of Columbia,2022-07-23,161169,0
District of Columbia,2022-07-24,161169,0
District of Columbia,2022-07-25,161415,246
District of Columbia,2022-07-26,161415,0
District of Columbia,2022-07-27,162098,683
District of Columbia,2022-07-28,162327,229
District of Columbia,2022-07-29,162519,192
District of Columbia,2022-07-30,162519,0
District of Columbia,2022-07-31,162519,0
District of Columbia,2022-08-01,162692,173
District of Columbia,2022-08-02,162692,0
District of Columbia,2022-08-03,163192,500
District of Columbia,2022-08-04,163307,115
District of Columbia,2022-08-05,163429,122
District of Columbia,2022-08-06,163429,0
District of Columbia,2022-08-07,163429,0
District of Columbia,2022-08-08,163557,128
District of Columbia,2022-08-09,163915,358
District of Columbia,2022-08-10,164022,107
District of Columbia,2022-08-11,164253,231
District of Columbia,2022-08-12,164373,120
District of Columbia,2022-08-13,164373,0
District of Columbia,2022-08-14,164373,0
District of Columbia,2022-08-15,164471,98
District of Columbia,2022-08-16,164589,118
District of Columbia,2022-08-17,164724,135
District of Columbia,2022-08-18,164815,91
District of Columbia,2022-08-19,165055,240
District of Columbia,2022-08-20,165055,0
District of Columbia,2022-08-21,165055,0
District of Columbia,2022-08-22,165055,0
District of Columbia,2022-08-23,165478,423
District of Columbia,2022-08-24,165573,95
District of Columbia,2022-08-25,165667,94
District of Columbia,2022-08-26,165774,107
District of Columbia,2022-08-27,165774,0
District of Columbia,2022-08-28,165774,0
District of Columbia,2022-08-29,165774,0
District of Columbia,2022-08-30,166086,312
District of Columbia,2022-08-31,166166,80
District of Columbia,2022-09-01,166275,109
District of Columbia,2022-09-02,166381,106
District of Columbia,2022-09-03,166381,0
District of Columbia,2022-09-04,166381,0
District of Columbia,2022-09-05,166381,0
District of Columbia,2022-09-06,166474,93
District of Columbia,2022-09-07,166724,250
District of Columbia,2022-09-08,166784,60
District of Columbia,2022-09-09,166893,109
District of Columbia,2022-09-10,166893,0
District of Columbia,2022-09-11,166893,0
District of Columbia,2022-09-12,166893,0
District of Columbia,2022-09-13,166893,0
District of Columbia,2022-09-14,167242,349
District of Columbia,2022-09-15,167342,100
District of Columbia,2022-09-16,167420,78
District of Columbia,2022-09-17,167420,0
District of Columbia,2022-09-18,167420,0
District of Columbia,2022-09-19,167489,69
District of Columbia,2022-09-20,167796,307
District of Columbia,2022-09-21,167857,61
District of Columbia,2022-09-22,167857,0
District of Columbia,2022-09-23,168032,175
District of Columbia,2022-09-24,168032,0
District of Columbia,2022-09-25,168032,0
District of Columbia,2022-09-26,168141,109
District of Columbia,2022-09-27,168301,160
District of Columbia,2022-09-28,168359,58
District of Columbia,2022-09-29,168439,80
District of Columbia,2022-09-30,168514,75
District of Columbia,2022-10-01,168514,0
District of Columbia,2022-10-02,168514,0
District of Columbia,2022-10-03,168576,62
District of Columbia,2022-10-04,168614,38
District of Columbia,2022-10-05,168642,28
District of Columbia,2022-10-06,168660,18
District of Columbia,2022-10-07,168678,18
District of Columbia,2022-10-08,168678,0
District of Columbia,2022-10-09,168678,0
District of Columbia,2022-10-10,168678,0
District of Columbia,2022-10-11,168719,41
District of Columbia,2022-10-12,168760,41
District of Columbia,2022-10-13,168796,36
District of Columbia,2022-10-14,169116,320
District of Columbia,2022-10-15,169116,0
District of Columbia,2022-10-16,169116,0
District of Columbia,2022-10-17,169149,33
District of Columbia,2022-10-18,169149,0
District of Columbia,2022-10-19,169149,0
District of Columbia,2022-10-20,169149,0
District of Columbia,2022-10-21,169149,0
District of Columbia,2022-10-22,169149,0
District of Columbia,2022-10-23,169149,0
District of Columbia,2022-10-24,169149,0
District of Columbia,2022-10-25,169149,0
District of Columbia,2022-10-26,169436,287
District of Columbia,2022-10-27,169436,0
District of Columbia,2022-10-28,169709,273
District of Columbia,2022-10-29,169709,0
District of Columbia,2022-10-30,169709,0
District of Columbia,2022-10-31,169709,0
District of Columbia,2022-11-01,169709,0
District of Columbia,2022-11-02,169709,0
District of Columbia,2022-11-03,170041,332
District of Columbia,2022-11-04,170041,0
District of Columbia,2022-11-05,170041,0
District of Columbia,2022-11-06,170041,0
District of Columbia,2022-11-07,170041,0
District of Columbia,2022-11-08,170041,0
District of Columbia,2022-11-09,170041,0
District of Columbia,2022-11-10,170482,441
District of Columbia,2022-11-11,170482,0
District of Columbia,2022-11-12,170482,0
District of Columbia,2022-11-13,170482,0
District of Columbia,2022-11-14,170482,0
District of Columbia,2022-11-15,170482,0
District of Columbia,2022-11-16,170482,0
District of Columbia,2022-11-17,170482,0
District of Columbia,2022-11-18,170750,268
District of Columbia,2022-11-19,170750,0
District of Columbia,2022-11-20,170750,0
District of Columbia,2022-11-21,170750,0
District of Columbia,2022-11-22,170750,0
District of Columbia,2022-11-23,170750,0
District of Columbia,2022-11-24,170750,0
District of Columbia,2022-11-25,171317,567
District of Columbia,2022-11-26,171317,0
District of Columbia,2022-11-27,171317,0
District of Columbia,2022-11-28,171317,0
District of Columbia,2022-11-29,171317,0
District of Columbia,2022-11-30,171317,0
District of Columbia,2022-12-01,171608,291
District of Columbia,2022-12-02,171608,0
District of Columbia,2022-12-03,171608,0
District of Columbia,2022-12-04,171608,0
District of Columbia,2022-12-05,171608,0
District of Columbia,2022-12-06,171608,0
District of Columbia,2022-12-07,171608,0
District of Columbia,2022-12-08,172044,436
District of Columbia,2022-12-09,172044,0
District of Columbia,2022-12-10,172044,0
District of Columbia,2022-12-11,172044,0
District of Columbia,2022-12-12,172044,0
District of Columbia,2022-12-13,172044,0
District of Columbia,2022-12-14,172044,0
District of Columbia,2022-12-15,172626,582
District of Columbia,2022-12-16,172626,0
District of Columbia,2022-12-17,172626,0
District of Columbia,2022-12-18,172626,0
District of Columbia,2022-12-19,172626,0
District of Columbia,2022-12-20,172626,0
District of Columbia,2022-12-21,172626,0
District of Columbia,2022-12-22,173386,760
District of Columbia,2022-12-23,173386,0
District of Columbia,2022-12-24,173386,0
District of Columbia,2022-12-25,173386,0
District of Columbia,2022-12-26,173386,0
District of Columbia,2022-12-27,173386,0
District of Columbia,2022-12-28,173386,0
District of Columbia,2022-12-29,173386,0
District of Columbia,2022-12-30,173386,0
District of Columbia,2022-12-31,173386,0
District of Columbia,2023-01-01,173386,0
District of Columbia,2023-01-02,173386,0
District of Columbia,2023-01-03,173386,0
District of Columbia,2023-01-04,173386,0
District of Columbia,2023-01-05,174559,1173
District of Columbia,2023-01-06,174559,0
District of Columbia,2023-01-07,174559,0
District of Columbia,2023-01-08,174559,0
District of Columbia,2023-01-09,174559,0
District of Columbia,2023-01-10,174559,0
District of Columbia,2023-01-11,174559,0
District of Columbia,2023-01-12,175014,455
District of Columbia,2023-01-13,175014,0
District of Columbia,2023-01-14,175014,0
District of Columbia,2023-01-15,175014,0
District of Columbia,2023-01-16,175014,0
District of Columbia,2023-01-17,175014,0
District of Columbia,2023-01-18,175014,0
District of Columbia,2023-01-19,175569,555
District of Columbia,2023-01-20,175569,0
District of Columbia,2023-01-21,175569,0
District of Columbia,2023-01-22,175569,0
District of Columbia,2023-01-23,175569,0
District of Columbia,2023-01-24,175569,0
District of Columbia,2023-01-25,175569,0
District of Columbia,2023-01-26,175569,0
District of Columbia,2023-01-27,176012,443
District of Columbia,2023-01-28,176012,0
District of Columbia,2023-01-29,176012,0
District of Columbia,2023-01-30,176012,0
District of Columbia,2023-01-31,176012,0
District of Columbia,2023-02-01,176012,0
District of Columbia,2023-02-02,176425,413
District of Columbia,2023-02-03,176425,0
District of Columbia,2023-02-04,176425,0
District of Columbia,2023-02-05,176425,0
District of Columbia,2023-02-06,176425,0
District of Columbia,2023-02-07,176425,0
District of Columbia,2023-02-08,176425,0
District of Columbia,2023-02-09,176845,420
District of Columbia,2023-02-10,176845,0
District of Columbia,2023-02-11,176845,0
District of Columbia,2023-02-12,176845,0
District of Columbia,2023-02-13,176845,0
District of Columbia,2023-02-14,176845,0
District of Columbia,2023-02-15,176845,0
District of Columbia,2023-02-16,177215,370
District of Columbia,2023-02-17,177215,0
District of Columbia,2023-02-18,177215,0
District of Columbia,2023-02-19,177215,0
District of Columbia,2023-02-20,177215,0
District of Columbia,2023-02-21,177215,0
District of Columbia,2023-02-22,177215,0
District of Columbia,2023-02-23,177504,289
District of Columbia,2023-02-24,177504,0
District of Columbia,2023-02-25,177504,0
District of Columbia,2023-02-26,177504,0
District of Columbia,2023-02-27,177504,0
District of Columbia,2023-02-28,177504,0
District of Columbia,2023-03-01,177504,0
District of Columbia,2023-03-02,177714,210
District of Columbia,2023-03-03,177714,0
